Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
AG_Node_A,cosmosvaloper1d8dvurm066vxhjxyaraml3esff9cywften2lec,0,4000000,4000000,7.50%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KingSuper,cosmosvaloper1s0lankh33kprer2l22nank5rvsuh9ksam8l32u,0,4000000,4000000,8.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Masternode24.de,cosmosvaloper1lmu2hvm0prpkmacy7lw9uy3wp7fescmsuevrc9,0,3733239,3733239,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Gentarium Validator,cosmosvaloper1skhguug7ffln3wekpmjmnnneu8wqfg3yk2uchv,0,3509402,3509402,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
StarCluster,cosmosvaloper1ttfytaf43nkytzp8hkfjfgjc693ky4t3y2n2ku,0,3423404,3423404,15.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Wolf 1,cosmosvaloper1v6fqxzhzvvjgqmcreffvvvazvws46pwcvyaw4x,0,3293500,3293500,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Station8,cosmosvaloper15xl8lrtz65dm7yqtnpntmmv7asl0jqk8xc5jd0,0,3287947,3287947,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Fenbushi US - Staked,cosmosvaloper1m83cwjucw9nt8xm66u8xavvy6v9m7xfspcszc5,0,3243749,3243749,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PeopleNode,cosmosvaloper1xsum5hdkcckumzx8ajf3j8upr8w0vs8gcvw0dc,0,3199700,3199700,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
windpowerstake,cosmosvaloper1am80fauk3gnzcr76ylg0yju4f0chen5xke6pwk,0,3188515,3188515,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ATOMI,cosmosvaloper1kculeejzmnac8lezfpg9ulkj5gfy5tuf9ez29w,0,3052311,3052311,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PFC,cosmosvaloper18tfcees25kwm7p2mqutv0tjx9wzyuu8z0r5xu0,0,3000000,3000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
validator-bithome-mainnet-00,cosmosvaloper13r34577pag76yykfsangw0dx74js8srq2nls67,0,3000000,3000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
suyuuuuuuu,cosmosvaloper1qa8jpt4kuqq73vgen2w7julkelgursygqx4y69,0,2999778,2999778,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
O'Leary Labs,cosmosvaloper1dcf60vccyvqewnnm7sq5prrrrd98fzwruj2ntp,0,2999700,2999700,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DappPub,cosmosvaloper1wauge4px27c257nfn4k3329wteddqw7gs3n66u,0,2844001,2844001,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
walletapibeta,cosmosvaloper1pmdxquuver2aj60rac8efqc87yk6tu0usuwar6,0,2814703,2814703,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
test-pl-validator,cosmosvaloper1vulhv3det93gr20dmm32zlt3y3qgx8srk0thaf,0,2600000,2600000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
codeb2cc,cosmosvaloper1u5lcptf9kpw6psqg5xyr80t5d9l70lvcyg555w,0,2509802,2509802,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Neptune Stake (TSXV:DASH),cosmosvaloper1k447djp2qrfk8pl44vd02qdlld2asjeepjxsep,0,2456329,2456329,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
omega3,cosmosvaloper1s6t3wzx6mcv3pjg5fp2ddzplm3gj4pg6d330wg,0,2356720,2356720,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
',cosmosvaloper1f6ne5ahjrrntmt88eunyatw2jj8w5rn2qmj6p2,0,2180556,2180556,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PumpkinFarms,cosmosvaloper1fwnw7km7sqwyfdr0lq2n0nzpa3f7zd7p6r44k8,0,2135306,2135306,9.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
test kim,cosmosvaloper1qphf0ferqcch0jca9hlqfm3x0eds3dpkcvpafp,0,2092400,2092400,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
nakanodo.xyz,cosmosvaloper1armvgtd477axezdsql30s4cah03xzcrlykvc2x,0,2019801,2019801,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ARIGATO.xyz,cosmosvaloper1xl0cv0gnngl3jk3s6jt35tpglspzry6d8zpxmr,0,2010000,2010000,60.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Darth Validator,cosmosvaloper1emw2f9auxyy532klzc5rkkfampgmn5ywftnv7l,0,2009800,2009800,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
vNodes[V],cosmosvaloper1ggyzck52vzmrxnts49krjvkzms70mzm06rmlww,0,2000000,2000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Ivaldi Labs,cosmosvaloper13zenl68sgz2fg9r5a59f3f2cdd4zwq8kupgn9k,0,2000000,2000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KonsorTech,cosmosvaloper1n87dnldjctexytpnfswcwwcrypn9c9rlj8jp0d,0,2000000,2000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
terraform_staging_03,cosmosvaloper1r9lxkpqre6j4487ut882xchgr7rdtx3x76gtdp,0,1999800,1999800,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Militaires Sans Frontières,cosmosvaloper1gdqqf8f6wsdvgnevly7q62ez0tmfn0lm9smxws,0,1999800,1999800,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
discontinued,cosmosvaloper1wrxkqna8w5ldl3twgmyne6fvt9hsfgmksrjwlj,0,1999800,1999800,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
nexus,cosmosvaloper1jmd8vcja8f7vqypxh0rceucrkt9hgsxk4kt5ad,0,1999800,1999800,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Tombstoned,cosmosvaloper1xqtqptyvjksqx8pvvm6r0uamuddxvrkh4ge2gf,0,1987077,1987077,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
quichxh,cosmosvaloper1p2mc677uxl8qfn5a9j3n9q67ja9ue3nq2zk43s,0,1908250,1908250,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
XPRV,cosmosvaloper16tdsscg6443vhp94hwmkafln5l59arugs6dnsx,0,1899811,1899811,5.00%,N,N,0.998,8/10,N,inactive,0.00%,
SpacePotato,cosmosvaloper1up3slj4nr5y23gxkvqn8h5ra9mv0pj2vrh0djk,0,1800000,1800000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
😴,cosmosvaloper1tjwad66qx72xyr3ydcyascrgdyhee58y5x6zdc,0,1548718,1548718,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KiKi Finance,cosmosvaloper1tzp2tz0w2eld69jhmyvlalcrjez3tw9g3hzd00,0,1547321,1547321,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
figo,cosmosvaloper1mvhrxhtsjynl62p7rs8jeumtqwtvww3m0vas2y,0,1517900,1517900,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
StakeHouse,cosmosvaloper1l6udzyaz8xaxv4hpagwauacm95jlcec3xlht2u,0,1509859,1509859,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
сruncha,cosmosvaloper1yayd7lzaasjxf27susp57ddjvc8twle6m2sufl,0,1500000,1500000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
pro-nodes75,cosmosvaloper1d8aa33a2hd5qgtz6qyccewlzlk6p5a3h5cjdu9,0,1500000,1500000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BitMax Staking,cosmosvaloper10wz6lfhmqfw6egg0062ytnawaj6vr89ly5g4yg,0,1499558,1499558,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Nodeist,cosmosvaloper1pp82zzdgf4cvgwkkutkwnfu9vzcm6rpryn2wcc,0,1310893,1310893,7.50%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BitHome,cosmosvaloper1v78qrdl7680h7rv007rd7aq6dmx9xf9de63egw,0,1300000,1300000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
AgoraNodes,cosmosvaloper1zgw8kzwl9na7egn7l9u8d6e2vtf0tvs896relx,0,1240000,1240000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Spacebot,cosmosvaloper1zwrav6vq7a9g37vwt6nl8ra63hhc20emsmvyp5,0,1201714,1201714,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Architect Nodes,cosmosvaloper1hvhyunq7qvykzvrcnhjj4xnkcla58xus6pzml7,0,1190000,1190000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cosmos-Validator.com,cosmosvaloper1tpxs9gf9gg74mdu7ya4gxhr5560jsxnp4zq979,0,1183477,1183477,9.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ThomasBlock.io,cosmosvaloper1r6kcfntrczqmxuzy8488te4e9kyxcm75stdudd,0,1168711,1168711,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
alphab.ai,cosmosvaloper1ju455e78y7p4sgj08qwwnrn5ffwhcv54sd7l2c,0,1121101,1121101,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
LiebiPool,cosmosvaloper1jjstwduq89rzkw4qcsk0q7d4ycq5ktmqd7nrmg,0,1120799,1120799,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
liwei,cosmosvaloper1prvhg36trh0y7dajrlny6h9qhp0cpwh0nl3p7k,0,1105861,1105861,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
cosmos-hub.com,cosmosvaloper16j5uk7zt8kha0w4637h36kuxrmlarrg0qfwlgz,0,1100900,1100900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Foundry USA,cosmosvaloper1nykdskut2fq8k84epnuwjttwfupmdfwmpc3yvt,0,1100488,1100488,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
bithome-03,cosmosvaloper19cjcgjxmqffrekeh2cfzw34v2rkqlt0tq7ragz,0,1100000,1100000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Dora Factory,cosmosvaloper1wmdp7z3wr98wxn54u8x7tjk4fk2cp9rwle4rlc,0,1100000,1100000,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Mandragora,cosmosvaloper1cu5d3l994kep6a0fkt9ks3m0dj2tzmr6j0ml6c,0,1100000,1100000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
axepool,cosmosvaloper1sx8wwjyzxsu02mkld488nps8p8anlsr47ygka5,0,1099900,1099900,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BitStack-0,cosmosvaloper1zk49r55txl9a7nttjcsqjrg5lus8hckkhgzez7,0,1086881,1086881,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Validators United,cosmosvaloper108yt8qsc79gs5rhyrmmdke4tr9zcsykfl9uv03,0,1080000,1080000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Alphemy Capital,cosmosvaloper16zgjnqxryhq2kftfuv8urp50x0xwt5dagemhfl,0,1072006,1072006,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SenseiNode,cosmosvaloper18kannwa9p5kgxj8xtf9yl9ys5hvt3wptlj87nc,0,1050000,1050000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Comdex,cosmosvaloper1ncp4h8ckha4c6lel5wktclt4yrz4t896qawm7z,0,1049904,1049904,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
*% Fee - Mpress 🚀,cosmosvaloper1zmr5mglwkkru7m3q8sxcg66gxr508v6h6lv8fg,0,1039200,1039200,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
tester0122,cosmosvaloper1cm9mkmwaheq8l06zrdhudn4g5tkq36dd9p07zj,0,1021000,1021000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DUAL.systems,cosmosvaloper1kmvhdc3p57q4pwsn2txaluvuxfugeg39zqj783,0,1020811,1020811,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Altiplanic,cosmosvaloper1vlmgjhwt2r8ddwxygsudqyg7tqqdmlkflvwt8q,0,1020004,1020004,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
WALLAKIA,cosmosvaloper143g8ag20zg42z7h2j3dszw52ac6alyv876p2q8,0,1019900,1019900,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DECOMMISSIONED,cosmosvaloper1rfpar0qx3umnhu0f6wjp4hvnr3x6u5389e094j,0,1015440,1015440,8.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SpaceStake,cosmosvaloper1x8yjkhrffte4850tzdtfuq6nhs5vf950l86uea,0,1014012,1014012,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
fishegg.net,cosmosvaloper159eexl76jlygrxnfreehl3j9tt70d8wfnn39fw,0,1010475,1010475,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
infstones,cosmosvaloper1hj795mnfrvesljfw7kev938tagumezammnasa3,0,1010100,1010100,10.00%,N,N,0.985,0/10,N,"inactive, gov<5/10 (fraction=0.000)",0.00%,
Disperze,cosmosvaloper1zdzerwr2jh2ngmlfvrn480yw6krxnyewls7v0j,0,1010000,1010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Stake.tips,cosmosvaloper19r0zw4gwdge78glmdnvcqqqsx5wpqzer4t2ddj,0,1010000,1010000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
seattle-validator.xyz,cosmosvaloper1xm5er75n3ctd5kxs5lt8ac9gzlmjmenk0a3jn3,0,1010000,1010000,30.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Active Nodes,cosmosvaloper1dzv2cfhynf9xqgz9xae4y94ychxy4gus6rhw8u,0,1010000,1010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CryptoPath,cosmosvaloper1wqdc7szc4fxp0pg8yfq76e5qqq3trpv27vewr6,0,1010000,1010000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Interbloc,cosmosvaloper1w7xcxu92mrw6tp8tx7y7hy5t832v4mx5e6j7ss,0,1010000,1010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
kiln-beta,cosmosvaloper10qp0aaj5ugtls6qjy36820ea6yhy5wrm6p533s,0,1010000,1010000,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CommunityStaking,cosmosvaloper13e0scpzvzjvx8d2fgevch67gc7zqs3sgt6nwqk,0,1010000,1010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
“HelionCosmosValidator”,cosmosvaloper14srf00pdyykxscu8dp0csdluclvkkwltnn4c4r,0,1010000,1010000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
L0vd.com,cosmosvaloper1kwl5p69gc2cwthkw8cghyf6pzkc73esc3ldzh9,0,1010000,1010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Aquanode,cosmosvaloper1hw236j2f6ny4kc5r0dsy53avvxj25hpfaw2pl8,0,1010000,1010000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Node&Validator VN,cosmosvaloper1cjhz8st5409k2nzfcpcnexehjxh7k2fgn8kf3w,0,1010000,1010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Blofin,cosmosvaloper16t2500p3la7zj6793zqa4an247mgqmhgpwfq4c,0,1010000,1010000,10.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cosmos Maximalist,cosmosvaloper1umh3ne98d2y2mxekzsprfkz34xpcl8wmp2t2rg,0,1010000,1010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Sir Francis Node | 100% Carbon Compensated,cosmosvaloper1aj76wlhlf7rsru38crq9qn7ygyy00f9c7lxz49,0,1010000,1010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Crypto Plant,cosmosvaloper179luvthvww4t0cawrcsv3t7a8amr4n7gjxuhpx,0,1010000,1010000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
hy-hydrogen,cosmosvaloper1lapm2cq4qjrl4fm5xcftfhg245m63d307y6u7j,0,1010000,1010000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Bitrue,cosmosvaloper1ewtwxeksk59k0an3etj3n93al64l5qws2jw02z,0,1009935,1009935,5.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
この素晴らしい世界に祝福を,cosmosvaloper1urtpxwfuu8k57aqt0h5zhsvmjt4m2mmdr0juzg,0,1009921,1009921,15.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cosmoon,cosmosvaloper1402ggxz5u6vm29sqztwqq8vxs3ke6dmwl2z5dk,0,1009913,1009913,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
cosmos-sta,cosmosvaloper1khnuwdpnyv6utvqx3plt3x6makh3rc9tv0wvv9,0,1009908,1009908,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
btd,cosmosvaloper17zcpywlhgcpk7ff505vr8mnc4wwpv5fcta6enz,0,1009905,1009905,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
anonym.ninja,cosmosvaloper1c5n3z6ju8e07pqmmxcn4hkqn69d8kmvq5nxnxa,0,1009901,1009901,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
terraformstaging,cosmosvaloper1cyvspwjvnedc9s5j759zezufrwf7esfpe48agy,0,1009900,1009900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
mr.tukutuku validator,cosmosvaloper1cew4f2acglytrdsdewk7kv3v8ycxd89z28jel6,0,1009801,1009801,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
authz-test-validator,cosmosvaloper1y2w0t3t7qx3u7w2qwfw8zm66tj9jdxysrv8kwj,0,1000010,1000010,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Coinbase01,cosmosvaloper10sjr8xv2yr83agmzw7acf6xxqrw8e3q6wvh5ne,0,1000001,1000001,20.00%,Y,N,,,N,"inactive, CEX, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Pathrocknetwork,cosmosvaloper1pffsadvlewevatmf6kpy0mtdkre2mzzre3zhe6,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cointelegraph Decentralization Guardians,cosmosvaloper1zhu8kmh9gw8zsqjv9vqgmp3p3lkw70wgu9tafv,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
test valoper,cosmosvaloper1rmtq3p4pvsxfk0vr3agslkwf6pt5u2a3dgq9ga,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
AuraStake,cosmosvaloper19wrdj9k875s49p6zpxcf627tjsw4p5tzrq78la,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
dummy,cosmosvaloper1xfx3pgwyq60jr4xp4z3l3h7xvxh40z4zu6xh9h,0,1000000,1000000,7.50%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Restake,cosmosvaloper18er5376et00utmnqzjhgkl5v9chq68s42twyke,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
anything,cosmosvaloper1gtpvyenddt7uq7nccndn3pz9smurt3xt6pmx8u,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
jeco-validator,cosmosvaloper1gthj23tp74rcfr4rhjrspvgy4vt4zxfew5jlxe,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
preprodATLval,cosmosvaloper1g0ae8mve3a0u00a8wwhzkmv2yeyg5j4u8an6wq,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ARIGATO2.xyz,cosmosvaloper1thwngyhuf7xw6200um6w249ltmtzeldk90wjtk,0,1000000,1000000,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
sleepykitten,cosmosvaloper1vwweykn96nk2d2c7r60cd3ym5pt643z627t9jy,0,1000000,1000000,8.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Node39.TOP,cosmosvaloper1vcplycfpud0dkppqtamhnf6theqe8x2urqr2jn,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Supernova,cosmosvaloper1vu8ygkp3jvqy3a6s8d7f9lepppr063fqn9mapd,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Onboarding,cosmosvaloper10rty6xxn5aw59pmak76vfjp0mtq45cuqx2q8st,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
genznodes,cosmosvaloper134935fp2av3d9h09rxq2j3ct8qzf4vzpw90gtw,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
MedasDigital,cosmosvaloper1cj7e4tm582fvfu4xc8eupn75cwew96fxxq0d33,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
openbitlab,cosmosvaloper1e7uaw3sdrfz7lt04qtwg09jwadlt806jvhwj0j,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
VALIDEXIS,cosmosvaloper16ydjycnc98hsrkdx0s2vz8x7mtawqm37c96ls9,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BwareLabs,cosmosvaloper16mmmmaxprree97hcyy8d3pezt50xylyddfgcc7,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SumStake,cosmosvaloper1u7y24gch9gwf3v8y7ch97x93g3je60daxhujdp,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
